price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
330000.0,5,3.0,2100,7715,1.0,0,0,3,7,1250,850,2013,0,98168,47.4866,-122.319,2100,7959
290000.0,2,0.75,440,8313,1.0,1,3,4,5,440,0,1943,0,98070,47.4339,-122.512,880,26289
605000.0,3,2.5,2460,138085,2.0,0,0,4,9,2460,0,1977,0,98027,47.4572,-122.007,2090,219542
805000.0,4,1.75,2360,4750,2.0,0,0,5,7,1660,700,1911,0,98115,47.6729,-122.293,1810,4750
288000.0,3,1.75,1660,10440,1.0,0,0,3,7,1040,620,1978,0,98045,47.4448,-121.77,1240,10380
329000.0,3,2.25,2450,6500,2.0,0,0,4,8,2450,0,1985,0,98030,47.3739,-122.172,2200,6865
612000.0,4,2.5,2680,3626,1.5,0,3,4,7,1680,1000,1928,0,98107,47.6727,-122.361,1950,4500
257500.0,4,1.5,1360,9323,1.0,0,0,4,7,1360,0,1968,0,98023,47.3168,-122.401,1180,9611
269000.0,3,2.0,1210,7136,1.0,0,0,3,7,1210,0,2003,0,98031,47.3996,-122.203,1210,5765
540000.0,3,2.0,1580,1972,2.5,0,2,3,8,1180,400,2007,0,98116,47.5903,-122.386,1500,1908
474000.0,3,1.75,1530,8000,2.0,0,0,3,7,1530,0,1978,0,98052,47.6971,-122.13,1530,7500
1350000.0,4,1.75,2000,3728,1.5,0,0,4,9,1820,180,1926,0,98112,47.643,-122.299,1950,3728
295000.0,3,2.5,1660,4898,2.0,0,0,3,7,1660,0,2011,0,98038,47.3588,-122.044,1810,4462
355000.0,2,1.5,1140,2500,1.0,0,1,3,7,630,510,1988,0,98106,47.5707,-122.359,1500,5000
950000.0,7,3.5,3470,16264,2.0,0,0,4,9,3470,0,1980,0,98007,47.6203,-122.149,3040,13500
569000.0,4,2.25,2250,41688,2.0,0,0,3,8,2250,0,1980,0,98053,47.6695,-122.05,2350,37920
1050000.0,3,2.0,2090,4077,1.5,0,0,4,8,1530,560,1931,0,98112,47.6433,-122.3,2010,4132
859000.0,4,2.25,3550,13900,1.0,0,0,3,8,1830,1720,2010,0,98006,47.5681,-122.127,2770,12200
470500.0,5,2.5,2500,9248,1.0,0,0,3,8,1300,1200,1966,0,98006,47.5415,-122.18,2090,8568
303000.0,3,2.5,2056,3564,2.0,0,0,3,7,2056,0,2014,0,98092,47.338,-122.181,2056,3577
194000.0,3,1.0,1070,6440,1.0,0,0,4,7,1070,0,1971,0,98023,47.3186,-122.373,1190,6532
1350000.0,4,3.5,3600,5217,2.0,0,0,3,9,2720,880,1947,2014,98112,47.6189,-122.286,2270,5217
1149000.0,4,3.75,3180,9889,2.0,0,0,3,9,2500,680,2012,0,98033,47.6853,-122.204,2910,8558
718000.0,5,2.75,2930,7663,2.0,0,0,3,9,2930,0,2013,0,98056,47.5308,-122.184,2750,10335
418000.0,3,2.0,1250,1306,3.0,0,0,3,7,1250,0,2001,0,98107,47.6705,-122.39,1320,1250
405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000
380000.0,4,1.5,1680,11123,1.0,0,0,3,7,1130,550,1959,0,98177,47.7565,-122.361,1770,10103
335000.0,3,1.75,1270,4800,1.0,0,0,3,7,1270,0,1953,0,98117,47.693,-122.361,1490,4800
799000.0,5,2.75,2500,19783,1.0,0,3,4,8,2500,0,1959,0,98005,47.5938,-122.174,1700,15375
343000.0,3,1.0,1120,7250,1.0,0,0,4,7,1120,0,1972,0,98034,47.7143,-122.211,1340,7302
372000.0,4,2.5,2520,9604,2.0,0,0,3,9,2520,0,1990,0,98031,47.3893,-122.216,2540,9793
285000.0,2,1.5,990,1380,3.0,0,0,3,7,990,0,2001,0,98133,47.7218,-122.356,1050,1380
920000.0,3,3.5,2800,7694,1.0,0,0,3,9,2800,0,2005,0,98053,47.7095,-122.022,2420,7694
618250.0,4,3.25,2520,3360,1.5,0,0,4,8,1550,970,1931,0,98115,47.6801,-122.315,1730,3360
530000.0,3,1.75,1320,2500,1.0,0,0,3,7,870,450,1918,0,98105,47.6681,-122.305,1580,2750
605000.0,2,1.75,1760,5000,1.0,0,0,4,7,940,820,1927,0,98117,47.682,-122.372,1530,5000
425590.0,3,2.75,1940,3088,2.0,0,3,3,8,1770,170,2008,0,98065,47.5185,-121.878,1410,2335
740000.0,3,2.25,3440,44374,2.0,0,3,4,10,2190,1250,1979,0,98006,47.547,-122.111,3470,40185
356000.0,4,2.0,1600,12500,1.0,0,0,5,7,1600,0,1938,0,98166,47.4713,-122.355,1260,8306
1600000.0,4,5.5,6530,871200,2.0,0,2,3,11,6530,0,2008,0,98014,47.664,-121.878,1280,858132
896000.0,4,2.5,3560,46644,2.0,0,0,3,11,3560,0,1992,0,98077,47.7268,-122.05,3520,50261
389950.0,3,2.5,2283,3996,2.0,0,0,3,8,2283,0,2008,0,98031,47.4221,-122.192,1760,3992
450000.0,2,2.0,1610,6160,2.0,0,0,4,8,1610,0,1977,0,98052,47.6644,-122.13,1750,6305
1855000.0,5,3.25,5570,9600,2.0,0,0,5,9,3860,1710,1952,0,98105,47.6708,-122.262,3170,10400
480000.0,2,1.0,710,4800,1.0,0,0,2,6,710,0,1950,0,98112,47.6212,-122.298,1480,1721
624900.0,4,2.5,2270,11500,1.0,0,0,3,8,1540,730,1967,0,98034,47.7089,-122.241,2020,10918
270000.0,3,2.25,1750,8400,1.0,0,0,3,7,1350,400,1965,0,98188,47.4571,-122.272,2020,9110
130000.0,2,1.0,600,1500,1.0,0,0,4,4,600,0,1900,0,98027,47.5289,-122.033,1130,6000
255000.0,3,1.5,1110,10296,1.0,0,0,5,7,1110,0,1964,0,98042,47.422,-122.153,1330,10296
596500.0,4,2.25,1770,8505,2.0,0,0,3,8,1770,0,1986,0,98052,47.6904,-122.102,1880,8939
590000.0,4,2.5,2940,29013,2.0,0,0,3,10,2940,0,1992,0,98077,47.7635,-122.044,3010,34071
500000.0,3,2.5,2760,35171,2.0,0,0,3,9,2760,0,1990,0,98058,47.465,-122.123,2720,35171
429000.0,3,2.5,1860,11122,2.0,0,0,3,8,1860,0,1994,0,98059,47.5062,-122.151,2420,8542
444950.0,3,2.5,2020,7800,1.0,0,0,4,7,1330,690,1958,0,98133,47.7368,-122.337,1870,7800
275000.0,3,2.75,1740,5757,1.0,0,0,3,7,1740,0,2010,0,98022,47.1941,-121.979,2380,5647
460000.0,3,1.75,1420,8250,1.0,0,0,4,7,1420,0,1960,0,98007,47.6112,-122.133,2020,8250
215000.0,3,1.0,1610,7140,1.0,0,0,3,7,1080,530,1976,0,98031,47.3943,-122.189,1800,7600
530000.0,3,1.75,1660,4800,1.0,0,0,3,7,960,700,1941,1996,98116,47.5734,-122.412,1510,4800
390000.0,3,1.0,1040,8075,1.0,0,0,4,7,1040,0,1961,0,98033,47.6701,-122.176,1450,8075
547500.0,3,3.5,1650,2262,3.0,0,0,3,8,1650,0,2010,0,98103,47.6823,-122.347,1620,3166
540000.0,3,2.5,2400,5817,2.0,0,0,3,8,2400,0,1998,0,98065,47.5371,-121.87,2420,5817
250000.0,3,1.0,1520,7800,1.0,0,0,4,7,1120,400,1967,0,98032,47.3784,-122.29,1740,8000
813000.0,4,2.75,3370,6675,1.0,0,3,4,8,1920,1450,1948,0,98144,47.5887,-122.291,2250,5550
450000.0,2,1.5,1020,1049,3.0,0,0,3,8,1020,0,2008,0,98103,47.68,-122.348,1350,1395
450000.0,3,1.5,1530,23660,1.0,0,0,3,7,1530,0,1952,0,98155,47.7467,-122.295,1800,11407
475000.0,3,1.0,1250,150117,1.0,0,0,3,7,1250,0,1975,0,98075,47.5956,-122.009,3060,50055
200000.0,2,1.0,920,5250,1.0,0,0,4,6,920,0,1906,0,98118,47.5177,-122.266,1210,5250
225000.0,3,1.0,1200,9936,1.0,0,0,4,6,1200,0,1969,0,98038,47.3609,-122.029,1200,10189
140000.0,3,1.0,1240,8000,1.0,0,0,4,6,1040,200,1954,0,98198,47.4204,-122.316,1240,8000
540000.0,3,2.5,1810,3930,2.0,0,0,3,8,1810,0,2008,0,98053,47.7169,-122.02,1560,5100
245000.0,3,1.5,1330,7125,2.0,0,0,3,7,1330,0,1968,0,98034,47.7308,-122.194,1570,7350
500000.0,3,2.75,3410,9360,1.5,0,0,4,8,3410,0,1967,0,98058,47.4497,-122.147,2260,10128
414000.0,4,2.5,3490,9030,1.5,0,0,4,8,3490,0,1969,0,98023,47.3198,-122.386,2540,8400
583000.0,3,2.25,1830,8276,1.0,0,0,3,8,1350,480,1989,0,98074,47.6336,-122.025,1920,8276
1160000.0,4,3.75,3560,13959,2.0,0,0,4,9,3560,0,1972,0,98040,47.5575,-122.211,3320,11834
267500.0,3,1.5,1390,2153,2.0,0,0,3,7,1390,0,2001,0,98118,47.5506,-122.29,1100,2617
250000.0,3,2.0,1900,6660,1.0,0,0,5,7,950,950,1966,0,98038,47.3594,-122.054,1690,8111
407000.0,2,2.5,1340,999,2.0,0,0,3,8,940,400,2008,0,98116,47.5655,-122.386,1470,1436
653000.0,3,2.5,2290,3475,2.0,0,0,3,9,2290,0,2006,0,98029,47.5551,-122.001,2340,3626
311750.0,4,2.25,2270,12000,1.0,0,0,4,7,1290,980,1976,0,98023,47.3287,-122.353,2030,23980
236000.0,4,2.75,2000,5827,2.0,0,0,3,7,2000,0,1997,0,98038,47.3629,-122.026,1710,6929
259000.0,3,2.5,1550,3569,2.0,0,0,3,7,1550,0,2011,0,98002,47.3528,-122.211,2095,3402
385000.0,4,2.5,1620,5280,2.0,0,0,4,7,1620,0,1924,1971,98146,47.5132,-122.384,1590,5280
566000.0,4,1.75,1900,10297,1.0,0,0,4,8,1900,0,1966,0,98005,47.5944,-122.155,2220,9612
195000.0,2,1.0,800,5280,1.0,0,0,5,6,800,0,1918,0,98022,47.205,-121.995,1240,7670
310000.0,2,1.0,1050,8220,1.0,0,0,4,6,780,270,1947,0,98155,47.7598,-122.316,1340,7651
445000.0,3,1.5,860,3200,1.0,0,0,3,6,860,0,1929,0,98117,47.6791,-122.362,1220,4300
1250000.0,3,2.5,3670,18505,1.0,0,4,3,10,2530,1140,1983,0,98177,47.7588,-122.376,2920,20000
871000.0,4,2.5,2150,8536,1.0,0,3,4,8,1400,750,1967,0,98006,47.5663,-122.163,2800,9500
352000.0,5,2.75,2980,9838,1.0,0,0,3,7,1710,1270,1968,0,98030,47.3807,-122.222,2240,9838
1695000.0,4,2.75,3770,10900,2.0,0,2,5,9,3070,700,1924,0,98144,47.5849,-122.29,3000,5000
577000.0,2,1.75,2070,23160,1.0,0,0,3,7,1260,810,1946,0,98199,47.6551,-122.394,1690,5458
1001000.0,4,2.0,3100,8000,1.5,0,0,5,7,2040,1060,1939,0,98103,47.6852,-122.329,1650,4000
324950.0,3,1.0,1240,7500,1.0,0,0,4,7,1240,0,1976,0,98074,47.6199,-122.062,1240,9750
405000.0,3,1.0,1250,7280,1.0,0,0,3,7,1250,0,1975,0,98052,47.6986,-122.129,1690,7280
868000.0,4,2.5,2020,4350,2.0,0,0,5,9,1730,290,1943,0,98199,47.6503,-122.41,1620,5800
670000.0,4,2.75,3020,13530,1.0,0,0,4,8,1540,1480,1977,0,98052,47.6299,-122.099,2230,11896
628000.0,4,2.0,2260,6000,1.0,0,0,3,8,1430,830,1958,0,98115,47.6876,-122.298,2030,5874
521000.0,3,1.75,1730,18250,1.0,0,0,3,8,1730,0,1988,0,98011,47.737,-122.201,2180,10027
781500.0,4,2.5,3440,6332,2.0,0,0,3,10,3440,0,2001,0,98059,47.5347,-122.155,3310,6528
330000.0,3,1.0,1070,10563,1.0,0,0,3,7,1070,0,1969,0,98072,47.7687,-122.166,1840,9638
623000.0,4,2.75,2300,12633,2.0,0,0,3,9,2300,0,1984,0,98074,47.6218,-122.032,2240,9246
475000.0,3,2.5,1630,7586,2.0,0,0,3,8,1630,0,1986,0,98029,47.5689,-122.023,2090,7330
419000.0,3,2.5,2170,4517,2.0,0,0,3,8,2170,0,2002,0,98059,47.4819,-122.14,2610,4770
402000.0,3,1.5,1320,3145,2.0,0,0,3,7,1320,0,1998,0,98144,47.5909,-122.297,1320,3002
1605000.0,4,3.5,3920,19088,1.0,0,1,3,10,2240,1680,2005,0,98040,47.576,-122.214,3800,13749
610000.0,4,2.25,2090,35040,1.0,0,0,3,8,1490,600,1980,0,98075,47.5739,-122.032,2910,21132
460000.0,3,2.5,1450,1053,2.0,0,0,3,8,940,510,2008,0,98107,47.6754,-122.374,1410,1080
300000.0,5,1.0,1940,8875,1.0,0,0,3,7,1940,0,1957,0,98188,47.4407,-122.275,1380,8875
792500.0,4,2.5,4290,175421,2.0,0,0,3,10,4290,0,2004,0,98010,47.3585,-121.988,3370,63162
2998000.0,5,4.0,6670,16481,2.0,0,0,3,12,4960,1710,2007,0,98004,47.6409,-122.221,4800,16607
442500.0,3,1.0,1120,8200,1.0,0,0,4,7,1120,0,1938,0,98125,47.7254,-122.29,1820,7205
815000.0,4,2.75,2620,4743,1.0,0,2,4,8,1310,1310,1949,0,98117,47.6829,-122.4,1900,4764
200000.0,4,2.75,2210,13235,2.0,0,0,3,8,1730,480,1988,0,98003,47.3541,-122.303,1750,7542
335000.0,2,1.75,1270,1685,2.0,0,0,3,8,1270,0,2012,0,98108,47.5646,-122.295,1270,1843
330000.0,4,2.25,2380,122038,2.0,0,0,4,8,2380,0,1984,0,98022,47.2624,-122.015,2030,48000
401000.0,3,1.5,1470,6867,1.0,0,0,3,8,1470,0,1955,0,98155,47.7495,-122.327,1470,6523
560000.0,4,1.75,2230,6838,1.0,0,0,3,7,1320,910,1985,0,98008,47.5742,-122.118,1580,7500
467500.0,2,1.75,1490,4800,1.0,0,0,4,7,750,740,1918,0,98136,47.5496,-122.391,1400,6000
1270000.0,4,3.0,5520,8313,2.0,0,3,3,9,3570,1950,2008,0,98006,47.5655,-122.129,3770,8278
379000.0,4,2.5,2570,10155,2.0,0,0,3,9,2570,0,1994,0,98030,47.3842,-122.17,2770,10155
162500.0,2,1.0,760,6141,1.0,0,0,2,6,760,0,1920,0,98118,47.5469,-122.277,900,4120
635500.0,3,2.0,1660,3600,1.0,0,0,3,7,1000,660,1939,2006,98103,47.6789,-122.351,1700,4356
340000.0,4,2.25,2230,6791,2.0,0,0,3,8,2230,0,2005,0,98038,47.3769,-122.028,2420,6297
778100.0,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,0,98117,47.6842,-122.393,1310,4080
280000.0,3,1.5,1670,11610,1.0,0,0,4,7,1670,0,1963,0,98055,47.4404,-122.191,1930,10200
438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,1770,5400
595000.0,3,2.5,1910,3075,2.0,0,0,3,8,1910,0,2001,0,98029,47.5491,-122.005,1940,3485
357000.0,3,1.5,1340,11744,1.0,0,0,2,7,1340,0,1950,0,98146,47.4947,-122.36,2020,13673
315000.0,3,2.5,2240,6097,2.0,0,0,3,8,2240,0,2002,0,98038,47.3503,-122.042,2240,5574
219000.0,3,1.5,1740,5200,1.0,0,0,4,7,1060,680,1977,0,98042,47.3657,-122.094,1540,5200
491500.0,3,2.25,2230,13100,1.0,0,0,4,8,1510,720,1974,0,98006,47.5413,-122.174,2010,10650
1679000.0,5,4.25,4830,11466,2.0,0,0,3,10,3720,1110,2014,0,98040,47.5774,-122.222,2180,11017
775000.0,3,2.0,1160,13747,1.0,0,0,5,5,580,580,1931,0,98075,47.585,-122.051,2961,16320
748000.0,3,2.5,2600,10183,1.0,0,0,3,8,1300,1300,2004,0,98033,47.6984,-122.201,1860,10401
875000.0,4,3.0,3720,14125,1.0,0,0,4,9,1930,1790,1960,0,98005,47.5911,-122.177,3160,15300
283200.0,4,1.75,1830,12540,1.0,0,0,4,8,1130,700,1958,0,98003,47.3348,-122.324,2020,12540
285000.0,3,2.25,1840,6214,1.0,0,0,4,7,1270,570,1983,0,98031,47.4043,-122.185,1840,6214
430000.0,2,1.75,1840,14874,1.0,0,2,3,8,1300,540,1952,0,98166,47.4382,-122.348,2920,15084
925000.0,4,2.5,3540,18168,2.0,0,0,3,10,3540,0,1996,0,98006,47.5441,-122.131,4130,11180
588000.0,3,1.5,1780,4200,1.5,0,0,4,8,1780,0,1916,0,98103,47.662,-122.349,1380,3333
359000.0,4,2.25,2710,22860,1.0,0,0,4,7,1850,860,1962,0,98001,47.3207,-122.266,1700,22860
339000.0,3,2.5,1450,3748,2.0,0,0,3,7,1450,0,2004,0,98065,47.532,-121.85,1970,3748
421000.0,3,1.75,1100,8662,1.0,0,0,5,7,1100,0,1964,0,98056,47.5368,-122.173,1100,9240
460000.0,3,1.75,1520,7700,1.0,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674
419950.0,3,2.25,1250,811,3.0,0,0,3,8,1250,0,2014,0,98136,47.5419,-122.388,1250,1232
430000.0,3,2.5,2030,7770,2.0,0,0,3,8,2030,0,2003,0,98024,47.5253,-121.93,1360,10782
375000.0,3,1.0,1310,8400,1.0,0,0,3,7,1310,0,1972,1989,98034,47.7253,-122.197,1680,8000
308000.0,3,1.75,1630,11475,1.0,0,0,4,7,1330,300,1979,0,98045,47.4635,-121.746,1630,11475
406650.0,2,1.0,1070,6100,1.0,0,0,3,6,1070,0,1940,0,98126,47.5698,-122.377,1770,5695
425000.0,4,2.5,2070,4427,2.0,0,0,3,7,2070,0,2007,0,98065,47.5208,-121.869,2070,4556
300000.0,3,2.0,1310,9855,1.0,0,0,3,7,1310,0,1962,0,98034,47.7296,-122.241,1310,8370
476500.0,4,1.75,1670,10200,1.0,0,0,3,7,1390,280,1953,0,98118,47.5524,-122.267,1720,6860
550000.0,3,2.0,1420,1369,2.5,0,0,3,9,1340,80,2007,0,98109,47.6472,-122.357,1540,2168
1200000.0,4,2.5,4280,12796,2.0,0,0,3,11,3400,880,1999,0,98006,47.5588,-122.124,3520,9593
895000.0,4,3.0,3240,5562,2.0,0,0,3,10,3240,0,2013,0,98075,47.5919,-121.975,3380,5562
424950.0,3,1.75,2090,7505,1.0,0,0,3,7,2090,0,1967,0,98034,47.7326,-122.194,1510,7416
445000.0,2,1.0,930,7740,1.0,0,0,1,5,930,0,1932,0,98148,47.4611,-122.324,1620,8584
450000.0,2,1.0,740,5100,1.0,0,0,4,7,740,0,1947,0,98115,47.6787,-122.301,920,5100
459990.0,3,2.5,2680,5539,2.0,0,0,3,8,2680,0,2013,0,98045,47.4761,-121.734,2990,6037
717000.0,3,2.5,2480,5137,2.0,0,0,3,9,2480,0,2000,0,98052,47.684,-122.164,2480,6023
541900.0,3,2.5,1880,3054,2.0,0,0,3,8,1880,0,1988,0,98007,47.6091,-122.147,1840,3815
354000.0,3,1.75,1340,6300,1.0,0,0,3,7,1340,0,1972,0,98034,47.7186,-122.218,1780,7200
200000.0,2,1.5,1360,1898,2.0,0,0,3,7,1360,0,1978,0,98092,47.2852,-122.19,1360,1898
280000.0,4,2.5,1934,5677,2.0,0,0,3,8,1934,0,2013,0,98001,47.2602,-122.252,1919,5049
600000.0,3,1.0,1480,17360,1.0,0,1,3,8,1480,0,1954,0,98136,47.5179,-122.387,2250,8720
257950.0,3,1.75,1370,5858,1.0,0,0,3,7,1370,0,1987,0,98198,47.3815,-122.313,1400,7500
319900.0,2,1.0,1380,9251,1.0,0,0,3,7,1380,0,1940,0,98028,47.7486,-122.249,1870,12158
195000.0,3,1.0,1070,22489,1.0,0,0,3,7,1070,0,1967,0,98001,47.3278,-122.262,1880,20250
320000.0,3,2.25,1200,1400,3.0,0,0,3,8,1200,0,2005,0,98133,47.7046,-122.357,1370,6552
459000.0,5,2.5,2650,12987,1.0,0,0,4,7,1350,1300,1979,0,98028,47.7482,-122.244,2160,12726
1695000.0,3,4.0,3910,5350,2.0,0,2,5,10,2610,1300,1933,0,98199,47.6393,-122.408,2890,5350
372000.0,4,1.75,1960,9300,1.0,0,0,5,7,1340,620,1979,0,98045,47.4487,-121.772,1500,9752
320000.0,3,2.0,1550,34175,1.5,0,0,3,7,1550,0,1999,0,98045,47.4855,-121.698,2300,35174
535000.0,4,2.5,2340,5600,2.0,0,0,3,7,2340,0,1921,2013,98146,47.5117,-122.379,1310,5600
266000.0,3,1.5,1120,8250,1.0,0,0,4,7,1120,0,1957,0,98056,47.4905,-122.179,1320,8400
315450.0,3,1.75,1130,7500,1.5,0,0,4,7,1130,0,1908,0,98108,47.5254,-122.318,1240,6000
840000.0,7,4.5,4290,37607,1.5,0,0,5,10,4290,0,1982,0,98027,47.4812,-122.033,2810,40510
492000.0,4,2.5,2550,6382,2.0,0,0,3,7,2550,0,2007,0,98065,47.5202,-121.87,2430,5900
320000.0,3,2.5,1590,3480,2.0,0,0,3,7,1590,0,2004,0,98056,47.4805,-122.178,1680,3480
310000.0,4,2.75,2060,8100,1.0,0,0,4,7,1310,750,1988,0,98198,47.3581,-122.317,1540,8100
670000.0,3,1.75,1850,8160,1.0,0,0,3,8,1850,0,1952,0,98177,47.7241,-122.363,1600,8160
525000.0,4,1.0,1570,4000,1.5,0,0,3,7,1570,0,1920,0,98102,47.6275,-122.321,1610,4000
775000.0,4,2.5,2300,6158,2.0,0,0,3,9,2300,0,1999,0,98115,47.6943,-122.299,2170,6434
590000.0,3,2.5,2400,99752,1.0,0,0,3,9,2400,0,1996,0,98058,47.3917,-122.084,2800,98010
367000.0,4,1.0,1820,5500,1.5,0,0,3,6,1820,0,1947,0,98106,47.5185,-122.363,1140,5500
625000.0,4,2.25,2470,17008,2.0,0,0,4,8,2470,0,1979,0,98075,47.5924,-122.048,2470,31798
1100000.0,4,3.5,4560,41636,2.0,0,0,3,9,4170,390,1995,0,98006,47.5589,-122.116,2990,11381
206000.0,3,1.0,1050,5233,1.0,0,0,5,5,1050,0,1906,0,98010,47.3106,-121.999,970,7500
275000.0,4,2.0,1720,5472,1.0,0,0,3,6,860,860,1923,0,98118,47.5299,-122.288,1720,5670
509500.0,2,2.5,1590,1485,2.0,0,0,3,8,1300,290,1994,0,98199,47.6375,-122.387,1880,3675
515000.0,2,2.25,2690,15000,1.0,0,2,3,8,1870,820,1987,0,98023,47.3361,-122.353,2690,15000
576000.0,4,2.5,2590,5756,2.0,0,0,3,8,2590,0,2001,0,98065,47.5356,-121.875,2620,6109
292000.0,5,2.5,2490,7666,1.0,0,0,4,7,1490,1000,1989,0,98031,47.4022,-122.171,1930,7415
365000.0,3,1.75,1820,5555,1.0,0,0,4,7,1030,790,1939,0,98103,47.6867,-122.352,1420,4000
888000.0,3,1.5,1250,8710,1.0,0,0,4,7,1250,0,1953,0,98004,47.6245,-122.198,1750,9185
232000.0,2,1.0,1200,8063,1.0,0,0,4,6,1200,0,1958,0,98198,47.4204,-122.324,1200,7500
435000.0,6,2.5,2270,11970,1.0,0,0,3,7,1470,800,1964,0,98011,47.7722,-122.204,2270,10640
272000.0,4,2.5,2070,6175,2.0,0,0,3,8,2070,0,1993,0,98092,47.3262,-122.174,1940,6175
376000.0,2,2.0,1340,1635,2.0,0,0,3,8,1340,0,2003,0,98029,47.5476,-122.005,1410,1375
600000.0,4,2.0,2510,38141,1.0,0,0,3,9,2510,0,1960,0,98034,47.7219,-122.258,3180,11760
425000.0,3,2.25,1630,10500,1.0,0,0,3,7,1100,530,1974,0,98034,47.7176,-122.236,1640,9794
450000.0,3,2.5,2280,4557,2.0,0,0,3,8,2280,0,2010,0,98028,47.7733,-122.266,2070,4610
710000.0,3,2.75,2930,218235,2.0,0,2,3,8,2930,0,1990,0,98024,47.5481,-121.886,2450,218235
898000.0,2,2.25,2470,7658,1.0,0,0,4,8,1480,990,1954,0,98199,47.653,-122.416,2070,7270
314200.0,1,1.0,610,6000,1.0,0,0,4,5,610,0,1918,0,98117,47.6911,-122.367,970,5000
750000.0,3,1.75,2610,5544,1.5,0,0,3,8,1680,930,1934,0,98117,47.684,-122.376,1330,5074
390000.0,4,1.75,1910,77574,1.0,0,0,4,8,1910,0,1971,0,98042,47.3932,-122.12,2130,37026
599000.0,4,4.75,3700,11000,1.0,0,0,4,7,1840,1860,1962,0,98028,47.768,-122.251,1720,11564
560000.0,3,2.0,2870,95396,1.0,0,0,4,9,1350,1520,1980,0,98027,47.4834,-122.001,2870,102366
370000.0,2,1.0,1220,17172,1.0,0,0,4,6,1220,0,1947,0,98033,47.6934,-122.163,1510,12915
400000.0,3,1.75,1510,8385,1.0,0,0,3,7,1510,0,1968,0,98034,47.7279,-122.195,1570,7480
450000.0,2,1.5,1450,2550,1.0,0,0,3,7,820,630,1984,0,98103,47.6911,-122.348,1450,5100
625000.0,3,1.0,1240,4080,1.0,0,0,3,7,1240,0,1925,0,98103,47.667,-122.333,2060,4080
872500.0,3,2.5,2040,6000,1.0,0,0,3,8,1840,200,1951,0,98109,47.6334,-122.35,1820,4920
498000.0,3,2.0,1620,8400,1.0,0,0,3,7,1180,440,1968,0,98052,47.6574,-122.128,2120,8424
296000.0,3,2.5,1560,5845,2.0,0,0,3,7,1560,0,2003,0,98038,47.3851,-122.029,1860,5752
506000.0,5,3.0,2430,8000,1.0,0,0,4,7,1370,1060,1957,0,98008,47.603,-122.12,1770,8000
950000.0,6,1.0,2330,5000,1.5,0,0,4,7,2330,0,1920,0,98117,47.6789,-122.397,1570,5000
245000.0,3,1.75,2350,12720,1.0,0,0,4,7,1180,1170,1964,0,98030,47.3594,-122.175,1680,10400
425000.0,3,2.25,1400,6970,2.0,0,0,3,8,1400,0,1984,0,98006,47.542,-122.184,1800,8140
252700.0,2,1.5,1070,9643,1.0,0,0,3,7,1070,0,1985,0,98030,47.3533,-122.166,1220,8386
605000.0,4,2.25,2940,48788,1.0,0,0,5,7,1520,1420,1961,0,98028,47.7422,-122.245,2470,14900
370000.0,2,1.0,910,5525,1.0,0,0,2,6,910,0,1910,0,98126,47.5322,-122.379,1620,5525
360000.0,2,1.75,1230,1107,2.0,0,0,3,8,1230,0,2006,0,98029,47.5475,-121.999,1380,1107
533380.0,4,2.75,2790,6685,2.0,0,0,3,8,2790,0,2014,0,98045,47.4838,-121.773,2790,6444
673000.0,4,2.25,2590,8190,2.0,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335
567500.0,3,2.5,2300,7398,2.0,0,0,3,8,2300,0,2001,0,98065,47.5369,-121.876,2580,6983
810000.0,6,2.75,3970,9500,1.0,0,0,4,10,2180,1790,1970,0,98005,47.5956,-122.178,2490,9775
300000.0,3,2.0,1050,10072,1.0,0,0,3,7,1050,0,1986,0,98019,47.7341,-121.976,1130,10087
349000.0,3,2.5,1430,1002,3.0,0,0,3,8,1430,0,2002,0,98103,47.698,-122.349,1430,1530
473000.0,5,3.25,2180,7200,2.0,0,0,4,7,2180,0,1982,0,98034,47.7078,-122.234,1840,7644
515000.0,3,2.5,2600,4506,2.0,0,0,3,8,2600,0,2003,0,98028,47.7353,-122.222,2600,4658
950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142
798000.0,3,3.5,3590,6402,2.0,0,0,3,10,3590,0,1999,0,98074,47.6336,-122.063,3230,7305
375000.0,4,2.5,2510,7245,2.0,0,0,3,9,2510,0,2007,0,98146,47.5096,-122.363,1830,8900
600000.0,3,2.25,1900,46609,1.5,0,0,4,7,1440,460,1969,0,98072,47.7529,-122.116,2460,43560
265000.0,3,2.5,1720,6271,2.0,0,0,3,7,1720,0,1993,0,98038,47.3898,-122.049,1570,6587
240000.0,3,1.0,1690,20063,1.5,0,0,4,7,1690,0,1913,0,98001,47.3556,-122.294,1700,15899
490000.0,5,2.0,2150,4500,1.5,0,0,3,8,2150,0,1938,0,98116,47.5582,-122.388,1300,4500
